1	32.925987	56.644648
2	33.199405	56.745910
3	33.203726	57.011313
4	33.553248	57.026513
5	33.557840	57.160031
6	33.375553	57.222417
7	33.587178	57.286208
8	33.800470	57.502533
9	34.358618	57.638817
10	34.989702	57.597995
11	35.062286	57.692690
12	34.989201	57.740529
13	35.121330	57.807554
14	35.087885	57.877544
15	35.236764	57.929631
16	34.970910	58.079597
17	34.948428	58.340727
18	34.735222	58.454801
19	34.608061	58.754484
20	34.266731	58.738887
21	34.049709	58.792421
22	33.947893	58.901531
23	33.758803	58.889055
24	33.717979	59.099338
25	33.911506	59.093495
26	34.157026	59.194792
27	34.159618	59.437317
28	34.525906	59.562976
29	34.525362	59.626175
30	34.896173	59.828233
31	34.764315	59.981282
32	35.104258	60.061295
33	35.091738	60.261102
34	35.312555	60.379954
35	35.804530	60.411005
36	35.991690	60.124278
37	36.515911	59.989730
38	36.935064	60.087961
39	37.010418	60.059212
40	36.987058	60.011463
41	37.302453	59.987129
42	37.386367	59.888539
43	37.303329	59.840108
44	37.348301	59.788556
45	37.237899	59.747422
46	37.590366	59.578223
47	37.553960	59.505882
48	37.680702	59.415187
49	38.126559	59.632839
50	38.114804	59.750693
51	37.822260	59.885019
52	37.936978	59.922623
53	37.956069	60.003918
54	38.576482	59.927913
55	38.839993	59.775586
56	38.985970	59.791874
57	39.117375	59.640415
58	38.928875	59.573882
59	38.768421	59.357194
60	38.779302	59.287698
61	39.005513	59.235844
62	39.060454	59.064050
63	39.717126	58.971388
64	39.523465	58.918017
65	39.641605	58.778328
66	40.178151	58.808012
67	40.107731	58.673769
68	40.346896	58.635774
69	40.400705	58.550620
70	40.706449	58.662454
71	40.747325	58.595056
72	41.013645	58.551316
73	41.108475	58.606952
74	41.065159	58.666333
75	41.222526	58.749433
76	40.907584	58.971608
77	40.925082	59.088574
78	40.825142	59.241452
79	41.215061	59.184513
80	41.499915	59.226749
81	41.939867	59.118855
82	42.316047	59.327559
83	42.805001	59.170828
84	43.090821	59.312390
85	43.039213	59.408523
86	43.083709	59.465256
87	43.304738	59.487779
88	43.275300	59.623927
89	43.863759	59.644926
90	43.986940	59.591507
91	44.108649	59.805599
92	44.080700	59.984238
93	44.137247	60.001092
94	44.357135	60.020435
95	44.477071	59.783575
96	44.864700	59.693671
97	44.804027	59.595192
98	44.965214	59.606509
99	44.966105	59.504107
100	45.068099	59.482408
101	45.119482	59.366392
102	45.106521	59.280361
103	45.231768	59.187547
104	45.512075	59.174660
105	45.524945	59.251646
106	45.618598	59.266533
107	45.688554	59.152662
108	45.885128	59.169459
109	45.999004	59.327901
110	46.149043	59.313013
111	46.375290	59.672285
112	46.618483	59.648426
113	46.946853	59.732865
114	46.894567	59.744913
115	46.944891	59.851586
116	46.887366	59.955871
117	46.948333	60.162698
118	47.897472	59.983462
119	47.962068	59.954504
120	48.007355	59.753112
121	48.649008	59.609240
122	48.709408	59.661138
123	48.896500	59.610560
124	48.935652	59.741095
125	49.262833	59.679379
126	49.411396	59.777240
127	49.673218	59.799844
128	49.690067	59.867780
129	49.892273	59.855466
130	50.149090	59.995665
131	50.068820	60.214578
132	50.146842	60.266215
133	50.499158	60.237078
134	50.776583	60.067396
135	51.173888	60.151554
136	51.266863	60.038494
137	51.848324	60.000900
138	51.785053	59.940601
139	51.888150	59.908861
140	52.403119	60.190940
141	52.416023	60.287731
142	52.336976	60.398269
143	51.937665	60.446464
144	51.891273	60.557551
145	51.709247	60.642799
146	51.689017	60.706805
147	51.792108	60.739236
148	51.748389	60.819365
149	52.320238	60.868140
150	52.514825	60.823459
151	53.072615	61.100361
152	53.449341	61.100401
153	53.484076	61.057849
154	53.259879	60.908499
155	53.403046	60.778225
156	53.575771	60.757960
157	54.088192	60.939854
158	54.230388	60.873504
159	54.631179	60.865018
160	55.256712	61.052998
161	55.224883	61.148332
162	55.507166	61.101620
163	55.757803	61.273147
164	56.243525	61.145694
165	56.287843	61.228866
166	56.384924	61.236741
167	56.399125	61.299542
168	56.304787	61.355498
169	56.407532	61.432505
170	56.234338	61.679500
171	56.169263	61.920543
172	56.317599	61.955319
173	56.666745	61.894775
174	56.707870	61.639643
175	57.281619	61.418218
176	57.389609	61.530626
177	57.693777	61.563311
178	58.260740	61.381384
179	58.197522	61.473450
180	58.494044	61.431033
181	58.834655	61.473520
182	59.084681	61.616617
183	59.397831	61.613469
184	59.451979	61.503960
185	59.385764	61.454096
186	59.440721	61.415858
187	59.279143	61.302767
188	59.278566	61.232558
189	59.388652	60.959293
190	59.482720	60.921894
191	59.441620	60.631699
192	59.345305	60.473523
193	59.225697	60.440749
194	59.065730	60.115024
195	59.162610	59.948039
196	58.941680	59.743101
197	59.138457	59.668791
198	59.043548	59.497941
199	59.153062	59.447789
200	59.164514	59.352994
201	59.162354	59.283973
202	59.030343	59.210842
203	59.139181	59.103582
204	59.128249	58.962223
205	58.933618	58.825964
206	59.039164	58.703474
207	59.088794	58.807633
208	59.251507	58.519577
209	59.363122	58.478555
210	59.233263	58.367244
211	59.260879	58.285742
212	59.339155	58.374928
213	59.631593	57.818066
214	59.553473	57.657574
215	59.700251	57.674334
216	59.676719	57.558807
217	59.819521	57.468126
218	59.787534	57.370697
219	59.887480	57.177584
220	60.115627	57.205048
221	60.015429	57.013502
222	60.105649	56.994112
223	60.105072	56.895469
224	59.945682	56.823526
225	60.032040	56.783456
226	60.031411	56.646249
227	60.100321	56.617394
228	59.975313	56.247639
229	60.280464	56.177245
230	60.439063	55.927369
231	60.419367	55.834222
232	60.262475	55.721769
233	60.141131	55.506518
234	59.984598	55.477238
235	59.852659	55.347924
236	59.904627	55.213174
237	59.525500	54.769904
238	59.106855	54.595388
239	58.842950	54.172986
240	58.619555	54.105837
241	57.819686	52.797568
242	57.478006	52.734039
243	57.329181	52.926948
244	56.982136	52.801216
245	56.672321	52.825922
246	56.432805	52.656635
247	56.196971	52.686996
248	56.173829	52.754505
249	56.035045	52.652232
250	55.853607	52.762816
251	55.694491	52.761593
252	55.592777	52.906110
253	55.145260	52.908248
254	54.951840	53.118495
255	54.587475	52.961183
256	54.373991	52.998300
257	54.311171	52.946161
258	54.540555	52.752209
259	54.622590	52.755805
260	54.932725	52.446203
261	54.666173	52.337080
262	54.711261	52.167335
263	54.498947	51.993921
264	54.557528	51.877193
265	54.078447	51.840647
266	53.352786	52.112007
267	53.087802	52.024395
268	51.962101	52.056808
269	51.470617	52.227806
270	51.471897	52.144469
271	51.358571	52.052417
272	50.843283	51.840200
273	50.750321	51.735022
274	50.749982	51.674985
275	50.956836	51.569790
276	50.921222	51.437252
277	50.461357	51.375835
278	50.257063	51.274658
279	50.213007	51.314235
280	49.727035	51.095808
281	49.490791	51.117957
282	49.540619	51.170517
283	49.065200	51.392461
284	49.002979	51.558264
285	48.819493	51.690808
286	48.675793	51.686267
287	48.364082	51.426866
288	47.832607	51.327531
289	47.752468	51.144470
290	47.344034	51.055242
291	47.349174	50.943029
292	47.244912	50.903601
293	47.196056	50.787273
294	47.258532	50.723170
295	47.199087	50.571296
296	47.474998	50.359779
297	47.425049	50.188865
298	47.276405	50.079727
299	47.068826	49.975535
300	46.516133	49.930594
301	46.039632	50.191071
302	45.586124	50.046398
303	45.361222	49.582607
304	45.192335	49.455292
305	45.158993	49.265188
306	44.925001	48.922968
307	44.907825	48.725519
308	45.585937	48.692196
